product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
904,6269,1000,no_emb,15,1,,,,,18.21765726512087,9.831985940511515,-7.267801268354935,-0.05910559048393638,0.506578947368421,12.5834,0.027
904,6269,26008,no_emb,15,1,,,,,18.345812727646216,10.42298777831195,-8.875319685433912,-0.07405894856368,0.5394736842105263,12.6511,0.025
904,6269,907969,no_emb,15,1,,,,,15.604919850681277,8.954874513512538,-6.325996641069651,0.2228993169511313,0.5263157894736842,8.6961,0.026
905,6269,42,no_emb,15,1,,,,,2.6865702342360445,2.1005457525744156,0.7817373257252126,-0.006806229001502961,0.4605263157894737,7.0892,0.027
905,6269,1000,no_emb,15,1,,,,,2.720446109536216,2.14084957715343,0.6312390751893224,-0.03235662904465131,0.39473684210526316,6.9884,0.029
905,6269,26008,no_emb,15,1,,,,,2.9108456411329207,2.3933875233519313,1.3039316379166896,-0.18191936471657977,0.40789473684210525,7.3744,0.024
905,6269,907969,no_emb,15,1,,,,,2.7075250620638895,2.1343021219462353,0.7878061301178403,-0.02257334301574665,0.45394736842105265,7.0623,0.024
920,6269,42,no_emb,15,1,,,,,4.279491453347037,3.3948244978399837,-0.08209255318236507,-0.004469310522390302,0.5197368421052632,9.8467,0.028
920,6269,1000,no_emb,15,1,,,,,4.400786792386264,3.465648074944814,0.6923989193891388,-0.06221640064407907,0.5460526315789473,10.0478,0.024
920,6269,26008,no_emb,15,1,,,,,4.366953852901294,3.366637349907869,-0.08662129539290285,-0.04594669213278557,0.506578947368421,6.8641,0.026
920,6269,907969,no_emb,15,1,,,,,4.086951136640595,3.320726892527412,0.05627452236374998,0.08388237979485913,0.5460526315789473,8.0685,0.028
940,6269,42,no_emb,15,1,,,,,3.818169999076686,2.910855966455796,0.274598592636632,0.053977446461006884,0.5131578947368421,7.129,0.028
940,6269,1000,no_emb,15,1,,,,,3.697824661148011,2.8505166435942932,0.11720650044142031,0.11267320265530567,0.506578947368421,7.6296,0.025
940,6269,26008,no_emb,15,1,,,,,3.7064264422990343,2.836776172608332,0.11356101608743854,0.10854024937320472,0.5197368421052632,8.0857,0.026
940,6269,907969,no_emb,15,1,,,,,4.054360147123633,3.0411422701150763,0.6924550417883724,-0.06668359769776822,0.5131578947368421,8.77,0.024
942,6269,42,no_emb,15,1,,,,,4.0404019198388506,3.3425504991821215,0.4937954527490279,-0.023845698294060025,0.4868421052631579,6.9409,0.027
942,6269,1000,no_emb,15,1,,,,,4.0799963641558605,3.3688500248918345,0.4139396787858477,-0.04401063928184357,0.47368421052631576,6.7903,0.027
