seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,11183,153,4.044344813741432,3.1968453876138514,-1.673090129408961,-0.20342764836339966,0.47368421052631576,3.2396562861264195
42,a6ce02c89c,11184,153,2.7658938939477204,2.166953587454129,-0.8740081198854384,-0.09561593404628632,0.4605263157894737,2.143187373808752
42,a6ce02c89c,11208,153,3.783635661639948,2.9646705018928627,0.07472123312794306,0.055417480373396,0.5131578947368421,2.6516657645751756
42,a6ce02c89c,11236,153,2.480497749734681,1.9382874663748773,-0.24218217531840006,0.036288188868654814,0.5131578947368421,1.78536628529066
42,a6ce02c89c,11342,153,10.126664427979945,7.3411648257885105,-3.020570811103372,-0.0627318402955317,0.5263157894736842,7.653766123212943
42,a6ce02c89c,11346,153,6.561691641391179,5.154324712609154,1.1627677796907674,-0.023713626968792978,0.47368421052631576,4.86011894377057
42,a6ce02c89c,11355,153,5.113598307282501,4.146258665455712,0.46144422012216907,0.0006867944008426274,0.5263157894736842,3.708724875035721
42,a6ce02c89c,11358,153,6.200299768517251,4.629366000006401,0.3864588476473989,-0.003014828393681057,0.506578947368421,4.3541060961720754
42,a6ce02c89c,11360,153,8.178245698180358,5.842001495408077,0.2013936093430114,0.10627119385670258,0.5592105263157895,5.599971625277951
42,a6ce02c89c,11492,153,5.153618502449229,4.521506127189188,2.6022388903923286,-0.3002065646333536,0.4276315789473684,4.357745505619993
42,a6ce02c89c,11587,153,3.4779967410159283,2.5533433341317706,-1.6755437214974485,-0.34158689752156746,0.4473684210526316,2.7962201344152686
42,a6ce02c89c,11592,153,2.378380238518138,1.9376641920968598,0.33635644546521254,0.0389624772254592,0.4144736842105263,1.7576952786495872
42,a6ce02c89c,11748,153,4.227621249805961,3.3595993962942385,1.0744702184901518,-0.15175423676081934,0.4605263157894737,3.222328028599078
42,a6ce02c89c,11782,153,4.636737842820572,3.8221519975101246,2.211263036416247,-0.0334802250215529,0.4934210526315789,3.8267226798918785
42,a6ce02c89c,11791,153,5.126321853308817,4.058176232319252,0.8931433967515534,0.038918221184002566,0.5263157894736842,3.80099083392211
42,a6ce02c89c,11793,153,2.0580697355355513,1.718741021514718,0.47108511870203457,-0.03933286278183945,0.3684210526315789,1.5764914028219639
42,a6ce02c89c,11817,153,2.04527666373648,1.6902021209593692,0.016818004203777687,0.045542578849598,0.4342105263157895,1.4493933631590266
42,a6ce02c89c,11820,153,2.8497168237082864,2.398714046852261,1.1166825212684333,-0.1827989932704135,0.4934210526315789,2.303707553884317
42,a6ce02c89c,12042,153,3.255850499798812,2.340915328244758,-0.8371190279722214,-0.018237562883799407,0.4407894736842105,2.422433838953651
42,a6ce02c89c,12046,153,3.1836812535968573,2.550213238772224,-1.2113861979222764,-0.29790251315746086,0.3092105263157895,2.532240485972054
42,a6ce02c89c,12085,153,4.112839337944273,3.202014756358527,0.17190363983702817,-0.013845825414239288,0.5328947368421053,2.899899268021025
42,a6ce02c89c,12218,153,3.434906453625081,2.5614767682318593,-1.4386906051168256,-0.14465172248223634,0.5460526315789473,2.7174950701497114
42,a6ce02c89c,12331,153,6.323813040834221,5.094910038842095,-0.4947360917633655,0.030918769112343925,0.5263157894736842,4.559318053068475
42,a6ce02c89c,12500,153,5.533081381101426,4.502443270648227,2.824681636067777,-0.4261448118315383,0.4473684210526316,4.598321917229714
42,a6ce02c89c,12502,153,4.2018105071045095,3.5046100559967015,1.336400648152906,-0.14578947525950015,0.45394736842105265,3.311157929589657
42,a6ce02c89c,12503,153,3.212178262249474,2.535249908570371,-1.0392040853796443,0.06756479816533245,0.48026315789473684,2.4997026296122407
42,a6ce02c89c,12541,153,5.129906923698669,4.274578673192878,-2.3520943247804453,-0.2639467641200246,0.3881578947368421,4.2216217113426655
42,a6ce02c89c,12621,153,2.5083903823719593,1.9760364693364287,0.47807509778371826,-0.020296136489298622,0.48026315789473684,1.8677230829660165
42,a6ce02c89c,12625,153,2.9735888136840805,2.320779071913825,-0.14590325308781044,-0.008909008593224188,0.5131578947368421,2.103464988092449
42,a6ce02c89c,12626,153,2.4972956192609357,2.0824473558687697,0.8849030429241704,-0.10757823353477391,0.4605263157894737,1.990485409328703
42,a6ce02c89c,12638,153,1.9277744331086222,1.5483139017049004,0.37413033628775405,-0.032044992860116084,0.3815789473684211,1.4444982760524747
42,a6ce02c89c,12643,153,2.15737747905277,1.7613896497227008,-0.1453791632274397,0.060256481593715994,0.4868421052631579,1.5553809427639202
42,a6ce02c89c,12709,153,2.5282020048452156,2.035570526434705,1.1283995037764505,-0.4216495522698249,0.45394736842105265,2.0550935099753964
42,a6ce02c89c,12710,153,4.281140689516057,3.151186077812918,-1.6209978546971588,-0.14261220847921252,0.47368421052631576,3.3336163278855477
