window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7
64,0,128.46665954589844,50.81714630126953,75.0,297.0,215.0,99.0,-4.0,3854.0
64,1,11.199999809265137,9.498771667480469,0.0,40.0,20.0,3.0,-0.5862069129943848,336.0
64,2,13.533333778381348,5.637572288513184,3.0,26.0,24.0,9.0,-0.517241358757019,406.0
64,3,41.96666717529297,27.973180770874023,11.0,129.0,65.0,11.0,-1.862069010734558,1259.0
64,4,6.166666507720947,2.781885862350464,1.0,13.0,8.0,6.0,-0.06896551698446274,185.0
64,5,67.0999984741211,14.94958209991455,38.0,103.0,88.0,70.0,-0.6206896305084229,2013.0
64,6,76.43333435058594,20.325162887573242,35.0,130.0,89.0,80.0,-0.3103448152542114,2293.0
64,7,67.26667022705078,20.85175132751465,28.0,129.0,129.0,60.0,-2.379310369491577,2018.0
64,8,33.400001525878906,14.481252670288086,1.0,81.0,54.0,26.0,-0.9655172228813171,1002.0
64,9,12.366666793823242,5.0759782791137695,3.0,26.0,11.0,13.0,0.06896551698446274,371.0
64,10,24.799999237060547,10.621990203857422,8.0,61.0,29.0,20.0,-0.3103448152542114,744.0
64,11,53.06666564941406,16.512487411499023,24.0,103.0,61.0,45.0,-0.5517241358757019,1592.0
64,12,123.9000015258789,55.99663543701172,60.0,287.0,287.0,90.0,-6.793103218078613,3717.0
64,13,24.600000381469727,9.659537315368652,5.0,46.0,35.0,29.0,-0.2068965584039688,738.0
65,0,123.5,49.37796401977539,66.0,297.0,146.0,66.0,-2.7586207389831543,3705.0
65,1,10.666666984558105,9.438691139221191,0.0,40.0,15.0,4.0,-0.37931033968925476,320.0
65,2,18.16666603088379,10.711624145507812,5.0,54.0,21.0,10.0,-0.37931033968925476,545.0
65,3,40.46666717529297,27.904281616210938,11.0,129.0,66.0,20.0,-1.5862069129943848,1214.0
65,4,6.0333333015441895,2.786674737930298,1.0,13.0,6.0,4.0,-0.06896551698446274,181.0
65,5,75.4000015258789,20.447656631469727,35.0,130.0,69.0,58.0,-0.37931033968925476,2262.0
65,6,64.83333587646484,17.49492073059082,28.0,106.0,80.0,56.0,-0.8275862336158752,1945.0
65,7,24.299999237060547,10.764602661132812,8.0,61.0,35.0,14.0,-0.7241379022598267,729.0
65,8,52.03333282470703,16.947927474975586,24.0,103.0,73.0,30.0,-1.482758641242981,1561.0
65,9,116.26667022705078,48.325931549072266,58.0,243.0,170.0,58.0,-3.8620688915252686,3488.0
65,10,24.03333282470703,9.530593872070312,5.0,46.0,46.0,18.0,-0.9655172228813171,721.0
66,0,121.0,50.06928634643555,66.0,297.0,115.0,71.0,-1.517241358757019,3630.0
66,1,10.366666793823242,9.439220428466797,0.0,40.0,15.0,6.0,-0.3103448152542114,311.0
66,2,74.19999694824219,33.5125846862793,31.0,181.0,64.0,31.0,-1.137930989265442,2226.0
66,3,17.83333396911621,10.773681640625,5.0,54.0,28.0,11.0,-0.5862069129943848,535.0
66,4,38.93333435058594,27.722352981567383,11.0,129.0,48.0,20.0,-0.9655172228813171,1168.0
66,5,6.766666889190674,3.5840697288513184,0.0,15.0,9.0,6.0,-0.1034482792019844,203.0
66,6,5.933333396911621,2.8394052982330322,1.0,13.0,5.0,3.0,-0.06896551698446274,178.0
66,7,2.9666666984558105,2.344970941543579,0.0,10.0,6.0,1.0,-0.17241379618644714,89.0
66,8,74.9000015258789,20.77875518798828,35.0,130.0,56.0,54.0,-0.06896551698446274,2247.0
66,9,23.766666412353516,10.61660099029541,8.0,61.0,23.0,19.0,-0.13793103396892548,713.0
66,10,50.70000076293945,16.818937301635742,24.0,103.0,61.0,33.0,-0.9655172228813171,1521.0
66,11,112.76667022705078,48.109378814697266,58.0,243.0,176.0,65.0,-3.8275861740112305,3383.0
66,12,22.933332443237305,8.808834075927734,5.0,40.0,29.0,13.0,-0.5517241358757019,688.0
67,0,119.66666412353516,50.73942184448242,66.0,297.0,138.0,75.0,-2.1724138259887695,3590.0
67,1,15.600000381469727,7.209253311157227,5.0,39.0,13.0,10.0,-0.1034482792019844,468.0
67,2,12.399999618530273,6.1351447105407715,0.0,28.0,14.0,5.0,-0.3103448152542114,372.0
67,3,73.66666412353516,33.79677963256836,31.0,181.0,70.0,48.0,-0.7586206793785095,2210.0
67,4,38.53333282470703,27.67517852783203,11.0,129.0,55.0,36.0,-0.6551724076271057,1156.0
67,5,34.63333511352539,16.306406021118164,13.0,88.0,36.0,16.0,-0.6896551847457886,1039.0
67,6,5.933333396911621,2.8394052982330322,1.0,13.0,6.0,5.0,-0.03448275849223137,178.0
67,7,2.7666666507720947,2.333571434020996,0.0,10.0,3.0,0.0,-0.1034482792019844,83.0
67,8,75.96666717529297,20.60175323486328,35.0,130.0,73.0,88.0,0.517241358757019,2279.0
67,9,23.5,10.732349395751953,8.0,61.0,15.0,15.0,0.0,705.0
67,10,109.5,47.019676208496094,58.0,243.0,198.0,78.0,-4.137930870056152,3285.0
67,11,22.16666603088379,9.23790454864502,5.0,40.0,40.0,6.0,-1.1724138259887695,665.0
68,0,118.43333435058594,50.72848129272461,66.0,297.0,156.0,101.0,-1.8965517282485962,3553.0
68,1,15.533333778381348,7.242160320281982,5.0,39.0,16.0,11.0,-0.17241379618644714,466.0
68,2,12.300000190734863,6.132699012756348,0.0,28.0,11.0,11.0,0.0,369.0
68,3,74.26667022705078,33.886016845703125,31.0,181.0,104.0,88.0,-0.5517241358757019,2228.0
68,4,37.5,27.619739532470703,11.0,129.0,86.0,24.0,-2.1379311084747314,1125.0
68,5,18.566667556762695,10.095158576965332,4.0,45.0,29.0,19.0,-0.3448275923728943,557.0
68,6,5.900000095367432,2.844292640686035,1.0,13.0,6.0,5.0,-0.03448275849223137,177.0
68,7,2.700000047683716,2.35442852973938,0.0,10.0,3.0,1.0,-0.06896551698446274,81.0
68,8,76.5,20.724782943725586,35.0,130.0,85.0,89.0,0.13793103396892548,2295.0
68,9,24.33333396911621,11.007068634033203,8.0,61.0,29.0,40.0,0.37931033968925476,730.0
68,10,106.03333282470703,44.11083221435547,58.0,243.0,196.0,94.0,-3.5172414779663086,3181.0
68,11,21.799999237060547,8.726969718933105,5.0,39.0,35.0,29.0,-0.2068965584039688,654.0
69,0,116.5999984741211,50.329978942871094,66.0,297.0,249.0,101.0,-5.103448390960693,3498.0
69,1,15.533333778381348,7.242160320281982,5.0,39.0,30.0,16.0,-0.48275861144065857,466.0
69,2,73.33333587646484,33.43684005737305,31.0,181.0,166.0,76.0,-3.1034483909606934,2200.0
69,3,5.9666666984558105,2.869184970855713,1.0,13.0,8.0,8.0,0.0,179.0
69,4,2.633333444595337,2.373230218887329,0.0,10.0,10.0,1.0,-0.3103448152542114,79.0
69,5,77.16666412353516,21.3011474609375,35.0,130.0,119.0,105.0,-0.48275861144065857,2315.0
69,6,23.96666717529297,11.02869987487793,8.0,61.0,38.0,18.0,-0.6896551847457886,719.0
69,7,102.93333435058594,40.82477569580078,58.0,243.0,196.0,103.0,-3.2068965435028076,3088.0
69,8,35.900001525878906,12.859107971191406,19.0,74.0,65.0,31.0,-1.1724138259887695,1077.0
70,0,113.26667022705078,44.4146614074707,66.0,297.0,297.0,149.0,-5.103448390960693,3398.0
70,1,12.466666221618652,6.721772193908691,0.0,28.0,28.0,25.0,-0.1034482792019844,374.0
70,2,18.0,10.03991985321045,4.0,45.0,45.0,19.0,-0.8965517282485962,540.0
70,3,6.233333110809326,3.373260974884033,1.0,16.0,13.0,16.0,0.1034482792019844,187.0
70,4,76.66666412353516,20.473289489746094,35.0,130.0,130.0,104.0,-0.8965517282485962,2300.0
70,5,24.066667556762695,11.168209075927734,8.0,61.0,46.0,41.0,-0.17241379618644714,722.0
70,6,100.19999694824219,37.07505798339844,58.0,243.0,243.0,114.0,-4.448276042938232,3006.0
70,7,35.56666564941406,12.21388053894043,19.0,74.0,74.0,55.0,-0.6551724076271057,1067.0
71,0,105.96666717529297,28.906150817871094,66.0,183.0,81.0,78.0,-0.1034482792019844,3179.0
71,1,11.699999809265137,6.197580337524414,0.0,25.0,11.0,5.0,-0.2068965584039688,351.0
71,2,5.9666666984558105,3.1356375217437744,1.0,16.0,3.0,5.0,0.06896551698446274,179.0
71,3,23.233333587646484,10.407316207885742,8.0,61.0,14.0,21.0,0.24137930572032928,697.0
71,4,95.30000305175781,25.91158103942871,58.0,178.0,78.0,96.0,0.6206896305084229,2859.0
72,0,105.5999984741211,29.28776741027832,66.0,183.0,116.0,70.0,-1.5862069129943848,3168.0
72,1,6.0,3.109126329421997,1.0,16.0,6.0,4.0,-0.06896551698446274,180.0
72,2,23.299999237060547,10.354226112365723,8.0,61.0,25.0,16.0,-0.3103448152542114,699.0
72,3,95.30000305175781,25.91158103942871,58.0,178.0,91.0,78.0,-0.4482758641242981,2859.0
73,0,104.56666564941406,29.449033737182617,66.0,183.0,89.0,85.0,-0.13793103396892548,3137.0
73,1,5.933333396911621,3.1297852993011475,1.0,16.0,4.0,4.0,0.0,178.0
73,2,22.83333396911621,10.580117225646973,8.0,61.0,15.0,11.0,-0.13793103396892548,685.0
73,3,94.86666870117188,26.087970733642578,58.0,178.0,81.0,78.0,-0.1034482792019844,2846.0
74,0,103.93333435058594,29.97658348083496,66.0,183.0,99.0,70.0,-1.0,3118.0
74,1,5.833333492279053,3.23608136177063,1.0,16.0,4.0,1.0,-0.1034482792019844,175.0
74,2,22.933332443237305,10.519611358642578,8.0,61.0,13.0,18.0,0.17241379618644714,688.0
74,3,94.03333282470703,26.904130935668945,56.0,178.0,86.0,56.0,-1.034482717514038,2821.0
75,0,104.4000015258789,30.005109786987305,66.0,183.0,106.0,113.0,0.24137930572032928,3132.0
75,1,2.566666603088379,1.5205992460250854,0.0,5.0,3.0,4.0,0.03448275849223137,77.0
75,2,17.766666412353516,8.309365272521973,4.0,41.0,14.0,15.0,0.03448275849223137,533.0
75,3,5.900000095367432,3.218177556991577,1.0,16.0,5.0,6.0,0.03448275849223137,177.0
75,4,23.366666793823242,10.36816692352295,8.0,61.0,23.0,26.0,0.1034482792019844,701.0
75,5,94.30000305175781,26.8627986907959,56.0,178.0,99.0,94.0,-0.17241379618644714,2829.0
75,6,20.200000762939453,7.917912006378174,5.0,38.0,14.0,28.0,0.48275861144065857,606.0
76,0,105.9000015258789,31.150548934936523,66.0,183.0,145.0,151.0,0.2068965584039688,3177.0
76,1,17.933332443237305,8.282243728637695,4.0,41.0,33.0,19.0,-0.48275861144065857,538.0
76,2,6.099999904632568,3.3401596546173096,1.0,16.0,9.0,11.0,0.06896551698446274,183.0
76,3,23.46666717529297,10.378610610961914,8.0,61.0,23.0,26.0,0.1034482792019844,704.0
76,4,21.0,10.036600112915039,8.0,49.0,19.0,35.0,0.5517241358757019,630.0
76,5,95.03333282470703,27.278175354003906,56.0,178.0,125.0,121.0,-0.13793103396892548,2851.0
76,6,20.66666603088379,7.951240062713623,5.0,38.0,24.0,28.0,0.13793103396892548,620.0
77,0,105.03333282470703,30.40338134765625,66.0,183.0,136.0,119.0,-0.5862069129943848,3151.0
77,1,14.033333778381348,5.810813903808594,5.0,29.0,21.0,16.0,-0.17241379618644714,421.0
77,2,2.633333444595337,2.167691946029663,0.0,9.0,4.0,5.0,0.03448275849223137,79.0
77,3,6.0,3.2964627742767334,1.0,16.0,8.0,6.0,-0.06896551698446274,180.0
77,4,24.0,10.7455415725708,8.0,61.0,24.0,39.0,0.517241358757019,720.0
77,5,21.03333282470703,10.031560897827148,8.0,49.0,33.0,20.0,-0.4482758641242981,631.0
77,6,95.23332977294922,27.518095016479492,56.0,178.0,125.0,131.0,0.2068965584039688,2857.0
77,7,21.133333206176758,8.523431777954102,5.0,38.0,20.0,38.0,0.6206896305084229,634.0
78,0,104.36666870117188,29.93268394470215,66.0,183.0,183.0,116.0,-2.310344934463501,3131.0
78,1,4.833333492279053,4.351883411407471,0.0,20.0,20.0,4.0,-0.5517241358757019,145.0
78,2,6.166666507720947,3.5126755237579346,1.0,16.0,8.0,13.0,0.17241379618644714,185.0
78,3,23.83333396911621,10.782959938049316,8.0,61.0,34.0,19.0,-0.517241358757019,715.0
78,4,20.733333587646484,9.80113410949707,8.0,49.0,38.0,24.0,-0.48275861144065857,622.0
78,5,94.33333587646484,26.965822219848633,56.0,178.0,178.0,98.0,-2.7586207389831543,2830.0
78,6,21.066667556762695,8.539841651916504,5.0,38.0,31.0,18.0,-0.4482758641242981,632.0
79,0,101.63333129882812,26.129783630371094,66.0,166.0,100.0,101.0,0.03448275849223137,3049.0
79,1,1.7333333492279053,1.7499206066131592,0.0,6.0,0.0,1.0,0.03448275849223137,52.0
79,2,6.0,3.5402448177337646,1.0,16.0,8.0,3.0,-0.17241379618644714,180.0
79,3,23.366666793823242,10.634796142578125,8.0,61.0,24.0,20.0,-0.13793103396892548,701.0
79,4,20.266666412353516,9.287745475769043,8.0,49.0,14.0,24.0,0.3448275923728943,608.0
79,5,91.36666870117188,22.044626235961914,56.0,138.0,94.0,89.0,-0.17241379618644714,2741.0
80,0,101.9000015258789,26.152565002441406,66.0,166.0,96.0,108.0,0.4137931168079376,3057.0
80,1,1.8333333730697632,1.7336537837982178,0.0,6.0,0.0,3.0,0.1034482792019844,55.0
80,2,5.766666889190674,3.6302740573883057,1.0,16.0,4.0,1.0,-0.1034482792019844,173.0
80,3,23.399999618530273,10.63829517364502,8.0,61.0,8.0,25.0,0.5862069129943848,702.0
80,4,90.73332977294922,22.232009887695312,56.0,138.0,96.0,75.0,-0.7241379022598267,2722.0
81,0,101.4000015258789,26.40277671813965,66.0,166.0,79.0,81.0,0.06896551698446274,3042.0
81,1,5.699999809265137,3.6069376468658447,0.0,14.0,1.0,1.0,0.0,171.0
81,2,1.8333333730697632,1.7336537837982178,0.0,6.0,1.0,0.0,-0.03448275849223137,55.0
81,3,23.96666717529297,10.248522758483887,11.0,61.0,16.0,25.0,0.3103448152542114,719.0
81,4,90.06666564941406,22.363561630249023,56.0,138.0,68.0,76.0,0.27586206793785095,2702.0
82,0,102.03333282470703,26.083818435668945,66.0,166.0,84.0,98.0,0.48275861144065857,3061.0
82,1,1.7999999523162842,1.7587875127792358,0.0,6.0,1.0,0.0,-0.03448275849223137,54.0
82,2,24.233333587646484,10.141280174255371,11.0,61.0,15.0,24.0,0.3103448152542114,727.0
82,3,90.76667022705078,21.987396240234375,56.0,138.0,65.0,89.0,0.8275862336158752,2723.0
83,0,102.5,25.881460189819336,66.0,166.0,100.0,98.0,-0.06896551698446274,3075.0
83,1,1.899999976158142,1.7953643798828125,0.0,6.0,4.0,4.0,0.0,57.0
83,2,24.700000762939453,10.027130126953125,11.0,61.0,26.0,29.0,0.1034482792019844,741.0
83,3,91.36666870117188,21.516633987426758,56.0,138.0,123.0,83.0,-1.3793103694915771,2741.0
84,0,104.5999984741211,28.057798385620117,66.0,166.0,121.0,163.0,1.4482758045196533,3138.0
84,1,6.066666603088379,3.982740640640259,0.0,15.0,6.0,15.0,0.3103448152542114,182.0
84,2,1.8666666746139526,1.7650936841964722,0.0,6.0,4.0,3.0,-0.03448275849223137,56.0
84,3,4.633333206176758,3.798976421356201,0.0,14.0,14.0,9.0,-0.17241379618644714,139.0
84,4,24.933332443237305,10.135525703430176,11.0,61.0,25.0,33.0,0.27586206793785095,748.0
84,5,21.433332443237305,9.123900413513184,8.0,49.0,10.0,31.0,0.7241379022598267,643.0
84,6,91.56666564941406,21.835268020629883,56.0,138.0,109.0,129.0,0.6896551847457886,2747.0
85,0,103.69999694824219,27.95013427734375,66.0,166.0,166.0,94.0,-2.4827585220336914,3111.0
85,1,6.133333206176758,3.997777223587036,0.0,15.0,9.0,8.0,-0.03448275849223137,184.0
85,2,1.8333333730697632,1.7336537837982178,0.0,6.0,3.0,3.0,0.0,55.0
85,3,24.96666717529297,10.137334823608398,11.0,61.0,30.0,26.0,-0.13793103396892548,749.0
85,4,21.566667556762695,8.98399829864502,8.0,49.0,31.0,14.0,-0.5862069129943848,647.0
85,5,90.80000305175781,21.612342834472656,56.0,138.0,123.0,86.0,-1.2758620977401733,2724.0
85,6,21.266666412353516,8.310368537902832,5.0,38.0,38.0,16.0,-0.7586206793785095,638.0
86,0,101.80000305175781,25.478618621826172,66.0,163.0,103.0,109.0,0.2068965584039688,3054.0
86,1,1.8333333730697632,1.7336537837982178,0.0,6.0,4.0,3.0,-0.03448275849223137,55.0
86,2,21.299999237060547,8.817217826843262,8.0,49.0,18.0,23.0,0.17241379618644714,639.0
86,3,89.13333129882812,20.98369789123535,56.0,138.0,83.0,73.0,-0.3448275923728943,2674.0
86,4,20.866666793823242,7.766308784484863,5.0,38.0,24.0,26.0,0.06896551698446274,626.0
87,0,100.83333587646484,25.9603328704834,66.0,163.0,75.0,74.0,-0.03448275849223137,3025.0
87,1,32.33333206176758,9.148162841796875,13.0,50.0,13.0,30.0,0.5862069129943848,970.0
87,2,6.699999809265137,3.318131923675537,1.0,15.0,4.0,4.0,0.0,201.0
87,3,24.16666603088379,10.227685928344727,11.0,61.0,21.0,16.0,-0.17241379618644714,725.0
87,4,21.53333282470703,8.819422721862793,8.0,49.0,20.0,25.0,0.17241379618644714,646.0
87,5,88.5,21.441003799438477,56.0,138.0,68.0,64.0,-0.13793103396892548,2655.0
87,6,20.53333282470703,7.838933944702148,5.0,38.0,5.0,14.0,0.3103448152542114,616.0
88,0,101.43333435058594,25.561277389526367,66.0,163.0,91.0,93.0,0.06896551698446274,3043.0
88,1,23.96666717529297,10.345638275146484,11.0,61.0,13.0,15.0,0.06896551698446274,719.0
88,2,21.53333282470703,8.819422721862793,8.0,49.0,14.0,20.0,0.2068965584039688,646.0
88,3,88.5,21.441003799438477,56.0,138.0,60.0,68.0,0.27586206793785095,2655.0
88,4,20.866666793823242,7.369908809661865,6.0,38.0,26.0,15.0,-0.37931033968925476,626.0
89,0,101.16666412353516,25.71002769470215,66.0,163.0,90.0,83.0,-0.24137930572032928,3035.0
89,1,21.66666603088379,8.73435115814209,8.0,49.0,14.0,18.0,0.13793103396892548,650.0
89,2,88.53333282470703,21.397403717041016,56.0,138.0,74.0,61.0,-0.4482758641242981,2656.0
90,0,101.63333129882812,25.63003921508789,66.0,163.0,111.0,104.0,-0.24137930572032928,3049.0
90,1,21.83333396911621,8.633590698242188,8.0,49.0,28.0,19.0,-0.3103448152542114,655.0
90,2,89.26667022705078,21.263322830200195,56.0,138.0,103.0,96.0,-0.24137930572032928,2678.0
91,0,101.73332977294922,25.67220687866211,66.0,163.0,113.0,114.0,0.03448275849223137,3052.0
91,1,22.03333282470703,8.8411283493042,8.0,49.0,24.0,34.0,0.3448275923728943,661.0
91,2,89.30000305175781,21.28559684753418,56.0,138.0,94.0,104.0,0.3448275923728943,2679.0
92,0,101.5,25.60045623779297,66.0,163.0,155.0,106.0,-1.6896551847457886,3045.0
92,1,21.766666412353516,8.898252487182617,8.0,49.0,49.0,16.0,-1.137930989265442,653.0
92,2,89.5,21.356887817382812,56.0,138.0,138.0,100.0,-1.3103448152542114,2685.0
93,0,99.53333282470703,23.603296279907227,66.0,163.0,99.0,96.0,-0.1034482792019844,2986.0
93,1,87.36666870117188,19.523462295532227,56.0,131.0,90.0,74.0,-0.5517241358757019,2621.0
94,0,98.83333587646484,23.918031692504883,66.0,163.0,66.0,78.0,0.4137931168079376,2965.0
94,1,87.16666412353516,19.526193618774414,56.0,131.0,58.0,84.0,0.8965517282485962,2615.0
95,0,99.83333587646484,23.138832092285156,70.0,163.0,71.0,96.0,0.8620689511299133,2995.0
95,1,87.5999984741211,19.01157569885254,56.0,131.0,65.0,71.0,0.2068965584039688,2628.0
96,0,101.43333435058594,22.74596405029297,70.0,163.0,75.0,119.0,1.517241358757019,3043.0
96,1,88.86666870117188,18.727401733398438,56.0,131.0,78.0,103.0,0.8620689511299133,2666.0
97,0,104.19999694824219,24.35350799560547,70.0,163.0,101.0,158.0,1.965517282485962,3126.0
97,1,3.5999999046325684,2.3888630867004395,0.0,11.0,4.0,6.0,0.06896551698446274,108.0
97,2,90.53333282470703,19.875837326049805,56.0,131.0,94.0,128.0,1.1724138259887695,2716.0
98,0,105.30000305175781,24.922746658325195,70.0,163.0,101.0,134.0,1.137930989265442,3159.0
98,1,3.5,2.8017852306365967,0.0,10.0,4.0,9.0,0.17241379618644714,105.0
98,2,3.566666603088379,2.3900256156921387,0.0,11.0,3.0,3.0,0.0,107.0
98,3,91.33333587646484,20.473289489746094,56.0,131.0,103.0,118.0,0.517241358757019,2740.0
99,0,104.96666717529297,25.044605255126953,70.0,163.0,149.0,91.0,-2.0,3149.0
99,1,3.5,2.432420015335083,0.0,11.0,5.0,1.0,-0.13793103396892548,105.0
99,2,90.43333435058594,20.53400993347168,56.0,131.0,114.0,76.0,-1.3103448152542114,2713.0
100,0,103.86666870117188,23.7791690826416,70.0,163.0,78.0,116.0,1.3103448152542114,3116.0
100,1,89.4000015258789,20.097429275512695,56.0,131.0,96.0,83.0,-0.4482758641242981,2682.0
101,0,103.13333129882812,24.879352569580078,56.0,163.0,70.0,56.0,-0.48275861144065857,3094.0
101,1,88.80000305175781,20.16002655029297,56.0,131.0,78.0,78.0,0.0,2664.0
102,0,103.5,24.46596336364746,56.0,163.0,85.0,81.0,-0.13793103396892548,3105.0
102,1,88.66666412353516,20.24406623840332,56.0,131.0,78.0,74.0,-0.13793103396892548,2660.0
103,0,103.76667022705078,24.30594253540039,56.0,163.0,70.0,93.0,0.7931034564971924,3113.0
103,1,89.5999984741211,20.375802993774414,56.0,131.0,56.0,106.0,1.7241379022598267,2688.0
104,0,104.63333129882812,23.53788948059082,56.0,163.0,113.0,96.0,-0.5862069129943848,3139.0
105,0,104.73332977294922,23.579557418823242,56.0,163.0,151.0,116.0,-1.2068965435028076,3142.0
106,0,103.66666412353516,22.142467498779297,56.0,163.0,119.0,119.0,0.0,3110.0
107,0,102.9000015258789,21.99598503112793,56.0,163.0,116.0,96.0,-0.6896551847457886,3087.0
108,0,101.19999694824219,22.871232986450195,56.0,163.0,101.0,65.0,-1.2413792610168457,3036.0
109,0,100.86666870117188,22.944473266601562,56.0,163.0,108.0,91.0,-0.5862069129943848,3026.0
110,0,100.73332977294922,22.914236068725586,56.0,163.0,81.0,104.0,0.7931034564971924,3022.0
111,0,101.73332977294922,22.6846981048584,56.0,163.0,98.0,111.0,0.4482758641242981,3052.0
112,0,103.23332977294922,23.846290588378906,56.0,163.0,98.0,143.0,1.5517241954803467,3097.0
112,1,67.16666412353516,13.61147403717041,40.0,101.0,78.0,101.0,0.7931034564971924,2015.0
112,2,92.26667022705078,22.741933822631836,61.0,156.0,83.0,156.0,2.5172414779663086,2768.0
113,0,103.33333587646484,23.830419540405273,56.0,163.0,163.0,101.0,-2.1379311084747314,3100.0
113,1,66.76667022705078,13.462746620178223,40.0,101.0,84.0,66.0,-0.6206896305084229,2003.0
113,2,92.16666412353516,22.78900718688965,61.0,156.0,129.0,80.0,-1.6896551847457886,2765.0
114,0,100.06666564941406,22.08005714416504,56.0,158.0,94.0,65.0,-1.0,3002.0
114,1,65.56666564941406,13.477594375610352,40.0,101.0,71.0,48.0,-0.7931034564971924,1967.0
115,0,98.69999694824219,23.627878189086914,53.0,158.0,109.0,53.0,-1.9310344457626343,2961.0
116,0,97.86666870117188,23.690692901611328,53.0,158.0,74.0,84.0,0.3448275923728943,2936.0
116,1,89.46666717529297,23.2805118560791,49.0,156.0,64.0,64.0,0.0,2684.0
117,0,98.26667022705078,23.38365936279297,53.0,158.0,93.0,86.0,-0.24137930572032928,2948.0
118,0,98.13333129882812,23.424678802490234,53.0,158.0,83.0,89.0,0.2068965584039688,2944.0
119,0,99.19999694824219,23.439851760864258,53.0,158.0,104.0,115.0,0.37931033968925476,2976.0
119,1,11.233333587646484,6.275259971618652,0.0,26.0,18.0,10.0,-0.27586206793785095,337.0
120,0,99.23332977294922,23.447364807128906,53.0,158.0,114.0,105.0,-0.3103448152542114,2977.0
120,1,11.100000381469727,6.1717095375061035,0.0,26.0,21.0,14.0,-0.24137930572032928,333.0
120,2,9.733333587646484,3.9911012649536133,3.0,18.0,13.0,15.0,0.06896551698446274,292.0
121,0,98.43333435058594,23.33907127380371,53.0,158.0,106.0,90.0,-0.5517241358757019,2953.0
121,1,10.699999809265137,5.900000095367432,0.0,26.0,10.0,9.0,-0.03448275849223137,321.0
122,0,98.16666412353516,23.296756744384766,53.0,158.0,96.0,98.0,0.06896551698446274,2945.0
122,1,10.633333206176758,5.918802261352539,0.0,26.0,9.0,8.0,-0.03448275849223137,319.0
123,0,97.46666717529297,23.663944244384766,53.0,158.0,78.0,75.0,-0.1034482792019844,2924.0
124,0,98.56666564941406,23.49990463256836,53.0,158.0,96.0,111.0,0.517241358757019,2957.0
124,1,5.5,4.303099632263184,0.0,20.0,1.0,14.0,0.4482758641242981,165.0
125,0,98.23332977294922,23.604637145996094,53.0,158.0,119.0,86.0,-1.137930989265442,2947.0
125,1,5.633333206176758,4.2228217124938965,0.0,20.0,5.0,5.0,0.0,169.0
126,0,99.03333282470703,24.677227020263672,53.0,158.0,158.0,143.0,-0.517241358757019,2971.0
126,1,5.566666603088379,4.2480058670043945,0.0,20.0,9.0,3.0,-0.2068965584039688,167.0
126,2,6.0,4.816637992858887,0.0,20.0,8.0,10.0,0.06896551698446274,180.0
127,0,97.63333129882812,22.37630271911621,53.0,143.0,134.0,116.0,-0.6206896305084229,2929.0
127,1,5.633333206176758,4.3165059089660645,0.0,20.0,10.0,11.0,0.03448275849223137,169.0
127,2,6.166666507720947,4.967113971710205,0.0,20.0,5.0,13.0,0.27586206793785095,185.0
128,0,95.69999694824219,21.64432144165039,53.0,143.0,91.0,76.0,-0.517241358757019,2871.0
128,1,5.400000095367432,4.26301908493042,0.0,20.0,4.0,3.0,-0.03448275849223137,162.0
128,2,6.099999904632568,4.995664596557617,0.0,20.0,1.0,3.0,0.06896551698446274,183.0
129,0,95.43333435058594,21.749610900878906,53.0,143.0,116.0,83.0,-1.137930989265442,2863.0
129,1,5.266666889190674,4.366030693054199,0.0,20.0,6.0,0.0,-0.2068965584039688,158.0
129,2,6.199999809265137,4.922059059143066,0.0,20.0,9.0,4.0,-0.17241379618644714,186.0
130,0,94.06666564941406,21.70243263244629,53.0,143.0,56.0,75.0,0.6551724076271057,2822.0
131,0,96.66666412353516,21.65846061706543,53.0,143.0,81.0,134.0,1.8275861740112305,2900.0
131,1,43.099998474121094,10.55572509765625,24.0,66.0,25.0,51.0,0.8965517282485962,1293.0
132,0,98.56666564941406,22.676982879638672,53.0,143.0,93.0,138.0,1.5517241954803467,2957.0
132,1,10.366666793823242,4.045436382293701,4.0,18.0,9.0,18.0,0.3103448152542114,311.0
132,2,6.066666603088379,3.4052248001098633,1.0,14.0,4.0,8.0,0.13793103396892548,182.0
132,3,44.13333511352539,10.24608325958252,24.0,66.0,48.0,56.0,0.27586206793785095,1324.0
133,0,99.26667022705078,22.818023681640625,53.0,143.0,96.0,114.0,0.6206896305084229,2978.0
133,1,6.266666889190674,3.453822374343872,1.0,14.0,6.0,10.0,0.13793103396892548,188.0
134,0,99.33333587646484,22.811304092407227,53.0,143.0,116.0,98.0,-0.6206896305084229,2980.0
134,1,6.366666793823242,3.4879157543182373,1.0,14.0,14.0,9.0,-0.17241379618644714,191.0
135,0,98.23332977294922,22.776718139648438,53.0,143.0,119.0,83.0,-1.2413792610168457,2947.0
136,0,96.69999694824219,22.875242233276367,53.0,143.0,96.0,73.0,-0.7931034564971924,2901.0
137,0,95.76667022705078,23.44878578186035,53.0,143.0,65.0,68.0,0.1034482792019844,2873.0
138,0,96.9000015258789,22.74547576904297,53.0,143.0,91.0,99.0,0.27586206793785095,2907.0
139,0,97.96666717529297,23.189773559570312,53.0,143.0,104.0,123.0,0.6551724076271057,2939.0
